Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,14,12,^[^mrt][^oiu][^ni][^tm],42,39491,1981,27850,false
ranges,14,13,^cy|a[^nt][^t]|d$,40,17055,1309,33782,false
ranges,14,14,[^runjg][^irts][^mpr]$,41,21844,1483,26330,false
ranges,14,15,^[^mrt][^oiu][^ni][^tm],42,31839,1546,37405,false
ranges,14,16,^[^mrt][^oiu][^ni][^tm],42,52966,2562,23847,false
ranges,14,17,^[^mrt][^oiu][^ni][^tm],42,194914,10133,29741,false
ranges,14,18,^[^mrt][^oiu][^ni][^tm],42,8540,513,24731,false
ranges,14,19,^[^mrt][^oiu][^ni][^tm],42,37352,2001,33850,false
ranges,14,20,^[^trm][^oiu][^ni][^tm],42,97160,5195,35994,false
ranges,14,21,^[^mrt][^oiu][^ni][^tm],42,135880,6798,30037,false
ranges,14,22,^[^mrt][^oiu][^ni][^tm],42,7914,535,40005,false
ranges,14,23,^f|[^]b|d[^i],40,20635,1222,29222,false
ranges,14,24,^a|d|f[^]$,37,16353,941,31999,false
ranges,14,25,^[^tmr][^oiu][^ni][^tm],42,149738,7138,32433,false
ranges,14,26,^[^mrt][^oiu][^ni][^tm],42,102387,5226,36377,false
ranges,14,27,^[^mrt][^oiu][^ni][^tm],42,51100,2757,27909,false
ranges,14,28,^[^trm][^oiu][^ni][^tm],42,64391,3771,28077,false
ranges,14,29,^[^mrt][^oiu][^ni][^tm],42,25115,1459,32090,false
ranges,14,30,^[^mrt][^oiu][^ni][^tm],42,32167,1743,35385,false
ranges,15,1,^o|a[^nt][^t]|d$,40,50561,2891,32692,false
ranges,15,2,N/A,0,0,36652,36652,false
ranges,15,3,^[^mrt][^oiu][^ni][^tm],42,86719,5027,30854,false
ranges,15,4,^[^mrt][^oiu][^ni][^tm],42,24443,1503,45302,false
ranges,15,5,^[^mrt][^oiu][^ni][^tm],42,126803,6296,30585,false
ranges,15,6,^[^mrt][^oiu][^ni][^tm],42,43127,2370,36038,false
ranges,15,7,^[^mrt][^oiu][^ni][^tm],42,46077,3201,29336,false
ranges,15,8,^[^mrt][^oiu][^ni][^tm],42,193874,11637,34764,false
ranges,15,9,b[^ue]|d[^i]|ff|^a|d$,41,17102,1120,32573,false
ranges,15,10,a[^tmhpr],36,3288,197,27685,false
ranges,15,11,^[^trm][^oiu][^ni][^tm],42,40870,2234,29189,false
ranges,15,12,^[^trm][^iu][^irn][^tm],42,35773,2075,60023,true
ranges,15,13,^[^mrt][^oiu][^ni][^tm],42,177203,10511,32227,false
ranges,15,14,^[^mrt][^oiu][^ni][^tm],42,32628,1779,33118,false
ranges,15,15,d$|a[^n][^rt],40,120251,6421,29963,false
ranges,15,16,d|f[^]$,36,9349,554,38943,false
ranges,15,17,^[^mrt][^oiu][^ni][^tm],42,192201,9870,30951,false
ranges,15,18,^[^mrt][^oiu][^ni][^tm],42,29371,1420,26888,false
ranges,15,19,^[^trm][^oiu][^ni][^tm],42,26728,1608,31418,false
ranges,15,20,^[^mrt][^oiu][^ni][^tm],42,34565,1758,37120,false
ranges,15,21,^[^mrt][^oiu][^ni][^tm],42,156390,8599,31345,false
ranges,15,22,^[^mrt][^oiu][^ni][^tm],42,18036,919,27506,false
ranges,15,23,^d|b[^u]|f[^t]|d[^i],41,11636,586,34238,false
ranges,15,24,^[^mrt][^oiu][^ni][^tm],42,16840,824,31119,false
ranges,15,25,^[^mrt][^oiu][^ni][^tm],42,13475,782,31793,false
ranges,15,26,d$,30,608,50,25489,false
ranges,15,27,^[^mrt][^oiu][^ni][^tm],42,102598,4912,34141,false
ranges,15,28,[^rnju][^irtus][^mpr]$,41,39427,3075,34271,false
ranges,15,29,^[^mrt][^oiu][^ni][^tm],42,100073,5441,30879,false
ranges,15,30,^[^mrt][^oiu][^ni][^tm],42,205690,9790,30600,false

triples,5,1,17|02|6$,29,17476,766,14830,false
triples,5,2,02|5[^79]|00,32,506371,19026,22497,false
triples,5,3,3[^48]|6$,29,63179,2487,18041,false
triples,5,4,75|[^46]2|6$,31,510766,19028,22316,false
triples,5,5,75|[^46]2|6$,31,60362,2250,16377,false
triples,5,6,75|[^46]2|6$,31,475966,18063,21798,false
triples,5,7,02|[^95]7|6$,30,150259,5815,17713,false
triples,5,8,3[^8]|6$|2$,30,331004,13297,23981,false
triples,5,9,[^8]4|00,29,16074,715,18944,false
triples,5,10,[^8]4|00,29,7552,403,14987,false
triples,5,11,55|00|4,29,33553,1323,18794,false
triples,5,12,75|[^96]2|6$,31,157545,6039,20814,false
triples,5,13,17|[^64]2|6$,31,379302,14230,22377,false
triples,5,14,3[^48]|54|6$,30,269723,10004,22076,false
triples,5,15,[^64]2|75|6$,31,101445,3906,20424,false
triples,5,16,75|[^46]2|6$,31,189232,7250,22487,false
triples,5,17,3[^48]|00,30,233648,8679,17941,false
triples,5,18,17|02|6$,29,41240,1661,21438,false
triples,5,19,3[^48]|00,30,300185,11242,21499,false
triples,5,20,17|00|4$,29,3875,217,19147,false
triples,5,21,36|00|^8|4$,30,544271,20495,22549,false
triples,5,22,17|24|6$,29,42324,1731,18950,false
triples,5,23,75|[^46]2|6$,31,13082,621,21634,false
triples,5,24,3[^48]|^0|6$,30,147765,5542,20156,false
triples,5,25,3[^48]|^0|6$,30,137996,5269,17906,false
triples,5,26,00|17|02,30,568382,21078,22259,false
triples,5,27,3[^48]|^0|6$,30,70504,2703,20430,false
triples,5,28,75|[^64]2|6$,31,130571,5024,23160,false
triples,5,29,00|75|24,30,370256,13754,22365,false
triples,5,30,24|17,27,2726,154,20581,false
triples,6,1,75|[^69]2|6$,31,417936,16984,24396,false
triples,6,2,06|17|[^69]2|6$,32,326711,13055,23910,false
triples,6,3,3[^84]|00,30,9115,452,14009,false
