Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,1,13,2492462788,^[a-f]*?$,^[a-f]*?$,21,21,0,290448,500000,22,35,false
ranges,10,14,3404588599,^[a-f]*?$,^[a-f]*?$,21,21,0,428156,500000,28,33,false
ranges,1,14,3404588599,^[a-f]*?$,^[a-f]*?$,21,21,0,434816,500001,28,33,false
ranges,10,15,2330977742,^[a-f]*?$,^[a-f]*?$,21,21,0,87810,500000,7,34,false
ranges,1,15,2330977742,^[a-f]*?$,^[a-f]*?$,21,21,0,181087,500002,13,34,false
ranges,10,16,6361187489,^[a-f]*?$,^[a-f]*?$,21,21,0,199466,500000,15,33,false
ranges,1,16,6361187489,^[a-f]*?$,^[a-f]*?$,21,21,0,204848,500002,14,33,false
ranges,10,17,2805026820,^[a-f]*?$,^[a-f]*?$,21,21,0,213363,500002,16,36,false
ranges,1,17,2805026820,^[a-f]*?$,^[a-f]*?$,21,21,0,218747,500002,16,36,false
ranges,10,18,4323456912,^[a-f]*?$,^[a-f]*?$,21,21,0,464809,500000,32,34,false
ranges,1,18,4323456912,^[a-f]*?$,^[a-f]*?$,21,21,0,117973,500000,9,33,false
ranges,10,19,8361101999,^[a-f]*?$,^[a-f]*?$,21,21,0,375963,500000,25,33,false
ranges,1,19,8361101999,^[a-f]*?$,^[a-f]*?$,21,21,0,370126,500000,25,33,false
ranges,10,20,9935136846,^[a-f]*?$,^[a-f]*?$,21,21,0,309372,500000,22,34,false
ranges,1,20,9935136846,^[a-f]*?$,^[a-f]*?$,21,21,0,150589,500000,12,34,false
ranges,10,21,5217407358,^[a-f]*?$,^[a-f]*?$,21,21,0,416871,500000,30,35,false
ranges,1,21,5217407358,^[a-f]+?$,^[a-f]+?$,21,21,0,350758,500002,24,34,false
ranges,10,22,5619256299,^[a-f]*?$,^[a-f]*?$,21,21,0,417641,500000,29,34,false
ranges,1,22,5619256299,^[a-f]*?$,^[a-f]*?$,21,21,0,449647,500002,30,34,false
ranges,10,23,4560422870,^[a-f]*?$,^[a-f]*?$,21,21,0,315200,500000,23,34,false
ranges,1,23,4560422870,^[a-f]*?$,^[a-f]*?$,21,21,0,305653,500002,22,35,false
ranges,10,24,5236888092,^[a-f]*?$,^[a-f]*?$,21,21,0,348144,500000,24,32,false
ranges,1,24,5236888092,^[a-f]*?$,^[a-f]*?$,21,21,0,229086,500000,16,33,false
ranges,10,25,1337360711,^[a-f]*?$,^[a-f]*?$,21,21,0,335907,500000,24,35,false
ranges,1,25,1337360711,^[a-f]*?$,^[a-f]*?$,21,21,0,246572,500002,18,35,false
ranges,10,26,7659837985,^[a-f]*?$,^[a-f]*?$,21,21,0,446977,500000,29,32,false
ranges,1,26,7659837985,^[a-f]*?$,^[a-f]*?$,21,21,0,56821,500000,4,32,false
ranges,10,27,2521100877,^[a-f]*?$,^[a-f]*?$,21,21,0,499663,500000,33,33,false
ranges,1,27,2521100877,^[a-f]*?$,^[a-f]*?$,21,21,0,458185,500002,30,32,false
ranges,10,28,8801535107,^[a-f]*?$,^[a-f]*?$,21,21,0,316842,500002,22,34,false
ranges,1,28,8801535107,^[a-f]*?$,^[a-f]*?$,21,21,0,405063,500002,27,33,false
ranges,10,29,9651599436,^[a-f]*?$,^[a-f]*?$,21,21,0,75447,500000,5,34,false
ranges,1,29,9651599436,^[a-f]*?$,^[a-f]*?$,21,21,0,305449,500000,19,33,false
ranges,20,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,342317,500002,22,32,false
ranges,3,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,79018,500002,6,32,false
ranges,20,1,5600405384,^[a-f]*?$,^[a-f]*?$,21,21,0,440470,500000,30,34,false
ranges,3,1,5600405384,^[a-f]*?$,^[a-f]*?$,21,21,0,254748,500000,19,34,false
ranges,20,2,1632819610,^[a-f]*?$,^[a-f]*?$,21,21,0,313222,500000,22,34,false
ranges,3,2,1632819610,^[a-f]*?$,^[a-f]*?$,21,21,0,107708,500000,9,34,false
ranges,20,3,1412034944,^[a-f]*?$,^[a-f]*?$,21,21,0,436331,500002,29,33,false
ranges,3,3,1412034944,^[a-f]*?$,^[a-f]*?$,21,21,0,100941,500000,8,33,false
ranges,20,4,9724161943,^[a-f]*?$,^[a-f]*?$,21,21,0,200997,500000,15,34,false
ranges,3,4,9724161943,^[a-f]*?$,^[a-f]*?$,21,21,0,293104,500000,21,34,false
ranges,20,5,4037724866,^[a-f]*?$,^[a-f]*?$,21,21,0,109119,500000,9,33,false
ranges,3,5,4037724866,^[a-f]*?$,^[a-f]*?$,21,21,0,230405,500000,17,34,false
ranges,20,6,8370032799,^[a-f]*?$,^[a-f]*?$,21,21,0,322934,500000,23,35,false
ranges,3,6,8370032799,^[a-f]*?$,^[a-f]*?$,21,21,0,304011,500000,21,34,false
ranges,20,7,2767986875,^[a-f]*?$,^[a-f]*?$,21,21,0,125869,500001,9,34,false
ranges,3,7,2767986875,^[a-f]*?$,^[a-f]*?$,21,21,0,150630,500000,11,35,false
ranges,20,8,3141506592,^[a-f]*?$,^[a-f]*?$,21,21,0,443871,500000,31,34,false
ranges,3,8,3141506592,^[a-f]*?$,^[a-f]*?$,21,21,0,211565,500000,15,35,false
ranges,20,9,3313543896,^[a-f]*?$,^[a-f]*?$,21,21,0,488341,500002,32,32,false
ranges,3,9,3313543896,^[a-f]*?$,^[a-f]*?$,21,21,0,206259,500000,15,34,false
ranges,20,10,8657690939,^[a-f]*?$,^[a-f]*?$,21,21,0,384563,500000,27,34,false
ranges,3,10,8657690939,^[a-f]*?$,^[a-f]*?$,21,21,0,268703,500000,19,34,false
ranges,20,11,9696640194,^[a-f]*?$,^[a-f]*?$,21,21,0,290987,500000,22,34,false
ranges,3,11,9696640194,^[a-f]*?$,^[a-f]*?$,21,21,0,57093,500002,5,34,false
ranges,20,12,6621545651,^[a-f]*?$,^[a-f]*?$,21,21,0,484626,500002,32,33,false
